,inci,title,peh_class
2,"['\xa0Aqua [Water] (Eau)', ' Cetearyl alcohol', ' Behenamidopropyl dimethylamine', ' Myristyl myristate', ' Lactic acid', ' Passiflora incarnata flower extract (*)', ' Vanilla planifolia fruit extract', ' Citrus aurantium dulcis (Orange) flower extract (*)', ' Hydrolyzed vegetable protein', ' Citrus limon (Lemon) peel extract (*)', ' Ribes nigrum (Black currant) fruit extract (*)', ' Urtica dioica (Nettle) leaf extract (*)', ' Glycolic acid', ' Glycerin', ' Benzyl alcohol', ' Parfum [Fragrance]', ' Sodium benzoate', ' Sodium dehydroacetate', ' Hydroxycitronellal.* z ekologicznych upraw']","ALKEMILLA K-HAIR Maska do włosów normalnych, matowych i po zabiegach o kwaśnym pH 200ml",P
3,"['\xa0Aqua [Water] (Eau)', ' Cetyl alcohol', ' Stearyl alcohol', ' Althaea officinalis root extract (*)', ' Urtica dioica (Nettle) leaf extract (*)', ' Malva sylvestris (Mallow) flower/leaf extract (*)', ' Citrus limon (Lemon) peel extract (*)', ' Citrus aurantium dulcis (Orange) flower extract (*)', ' Cocos nucifera (Coconut) fruit extract (*)', ' Triticum vulgare (Wheat) germ oil', ' Hydrolyzed soy protein', ' Tocopherol', ' Maris sal', ' Glycerin', ' Dipalmitoylethyl hydroxyethylmonium methosulfate', ' Benzyl alcohol', ' Behenamidopropyl dimethylamine', ' Parfum [Fragrance]', ' Lactic acid', ' Benzoic acid', ' Dehydroacetic acid', ' Coumarin.* z kontrolowanych upraw ekologicznych']",ALKEMILLA K-HAIR Odżywka zwiększająca objętość włosów 200ml,P
4,"['\xa0Aqua [Water]', 'Cetyl alcohol', 'Behenamidopropyl dimethylamine', 'Vanilla planifolia fruit extract', 'Butyrospermum parkii (Shea butter) butter', 'Prunus amygdalus dulcis (Sweet almond) oil (*)', 'Theobroma cacao (Cocoa) seed butter (*)', 'Linum usitatissimum (Linseed) seed extract (*)', 'Prunus amygdalus dulcis (Sweet almond) fruit extract (*)', 'Helianthus annuus (Sunflower) seed extract (*)', 'Hydrolyzed soy protein', 'Caramel', 'Lactic acid', 'Benzyl alcohol', 'Parfum [Fragrance]', 'Caprylic/capric triglyceride', 'Myristyl lactate', 'Sodium benzoate', 'Sodium dehydroacetate', 'Sorbitol', 'Glycerin', 'Xanthan gum.* z kontrolowanych upraw ekologicznych']",ALKEMILLA Odbudowująca maska do włosów suchych i zniszczonych 200ml,P
5,"['\xa0Aqua', ' Cetearyl alcohol', ' Behenamidopropyl dimethylamine', ' Glycerin', ' Butyrospermum Parkii (Shea) butter*', ' Lactic acid', ' Helianthus annuus (Sunflower) seed oil*', ' Linum usitatissimum (Linseed) seed extract*', ' Parfum**', ' Dicaprylyl ether', ' Lauryl alcohol', ' Panthenol', ' Benzyl alcohol', ' Hydrolyzed Rice protein', ' Dehydroacetic acid', ' Linalool']",ANTHYLLIS Odżywka z ekstraktem z lnu i proteinami ryżu 200ml,P
6,"[' Aqua', ' Cetearyl Alcohol', ' Vitis Vinifera (Grape) Seed Oil (olej z pestek winogron)', ' Behentrimonium Chloride', ' Glycerin', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Hydrolyzed Silk (hydrolizowany jedwab)', ' Maris Sal (sól morska)', ' Silica', ' Aloe Barbadensis Leaf Juice Powder (sproszkowany liść aloesu)', ' Panthenol', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Hexyl Cinnamal', ' Butylphenyl Methylpropional', ' Limonene.']",ANWEN 'Winogrona i Keratyna' - Maska do włosów średnioporowatych 200ml,P
7,"[' Aqua', ' Cetearyl Alcohol', ' Vitis Vinifera (Grape) Seed Oil (olej z pestek winogron)', ' Behentrimonium Chloride', ' Glycerin', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Hydrolyzed Silk (hydrolizowany jedwab)', ' Maris Sal (sól morska)', ' Silica', ' Aloe Barbadensis Leaf Juice Powder (sproszkowany liść aloesu)', ' Panthenol', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Hexyl Cinnamal', ' Butylphenyl Methylpropional', ' Limonene.']",ANWEN 'Winogrona i Keratyna' - Maska do włosów średnioporowatych SASZETKA 10ml,P
8,"['\xa0Aqua', ' Cetearyl Alcohol', ' Vitis Vinifera (Grape) Seed Oil (olej z pestek winogron)', ' Behentrimonium Chloride', ' Glycerin', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Hydrolyzed Silk (hydrolizowany jedwab)', ' Maris Sal (sól morska)', ' Silica', ' Aloe Barbadensis Leaf Juice Powder (sproszkowany liść aloesu)', ' Panthenol', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Hexyl Cinnamal', ' Butylphenyl Methylpropional', ' Limonene.']",ANWEN 'Winogrona i Keratyna' - Maska do włosów średnioporowatych SZKŁO 180ml,P
9,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether Myristate', ' Hydrolyzed Milk Protein (hydrolizowane proteiny mleczne)', ' Hydrolyzed Oats (hydrolizowane proteiny owsa)', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum.']",ANWEN Proteinowa Magnolia - MAŁA odżywka do włosów o średniej porowatości 100ml,P
10,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether Myristate', ' Hydrolyzed Milk Protein (hydrolizowane proteiny mleczne)', ' Hydrolyzed Oats (hydrolizowane proteiny owsa)', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum.']",ANWEN Proteinowa Magnolia - odżywka do włosów o średniej porowatości 200ml,P
11,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether Myristate', ' Hydrolyzed Pea Protein (hydrolizowane proteiny grochu)', ' Keratin (keratyna)', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Collagen (kolagen)', ' Hydrolyzed Elastin (hydrolizowana elastyna)', ' Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Butylphenyl Methylpropional', ' Benzyl Salicylate', ' Coumarin', ' Limonene', ' Geraniol', ' Linalool', ' Hexyl Cinnamal.']",ANWEN Proteinowa Orchidea - MAŁA odżywka do włosów o wysokiej porowatości 100ml,P
12,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether Myristate', ' Hydrolyzed Pea Protein (hydrolizowane proteiny grochu)', ' Keratin (keratyna)', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Collagen (kolagen)', ' Hydrolyzed Elastin (hydrolizowana elastyna)', ' Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Butylphenyl Methylpropional', ' Benzyl Salicylate', ' Coumarin', ' Limonene', ' Geraniol', ' Linalool', ' Hexyl Cinnamal.']",ANWEN Proteinowa Orchidea - odżywka do włosów o wysokiej porowatości 200ml,P
13,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether Myristate', ' Hydrolyzed Pea Protein (hydrolizowane proteiny grochu)', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol (hydrolizowane proteiny z warzyw)', ' Hydroxypropyltrimonium Hydrolyzed Wheat Protein (kationizowane proteiny pszenicy)', ' Camellia Chinensis (Green Tea) Extract (ekstrakt z zielonej herbaty)', ' Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Limonene.']",ANWEN Proteinowa Zielona Herbata - MAŁA odżywka do włosów o średniej porowatości 100ml,P
14,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether Myristate', ' Hydrolyzed Pea Protein (hydrolizowane proteiny grochu)', ' Hydrolyzed Vegetable Protein PG-Propyl Silanetriol (hydrolizowane proteiny z warzyw)', ' Hydroxypropyltrimonium Hydrolyzed Wheat Protein (kationizowane proteiny pszenicy)', ' Camellia Chinensis (Green Tea) Extract (ekstrakt z zielonej herbaty)', ' Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Limonene.']",ANWEN Proteinowa Zielona Herbata - odżywka do włosów o średniej porowatości 200ml,P
15,"['\xa0Aqua', ' Cetearyl Alcohol', ' Macadamia Ternifolia Seed Oil', ' Behentrimonium Chloride', ' Ethyl Macadamiate', ' Prunus Domestica Seed Oil', ' Hydrogenated Castor Oil/Sebacic Acid Copolymer', ' Hydroxypropyltrimonium Hydrolyzed Corn Starch', ' Starch Hydroxypropyltrimonium Chloride', ' Hydroxypropylgluconamide', ' Hydrolyzed Corn Starch Gluconate', ' Cetrimonium Chloride', ' Spirulina Platensis Extract', ' Furcellaria Lumbricalis Extract', ' Glycerin', ' Tocopherol', ' Malic Acid', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Citral', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Linalool.']",ANWEN Sleeping beauty Maska nocna do włosów średnioporowatych 200ml,P
16,"['\xa0Aqua', ' Cetearyl Alcohol', ' Macadamia Ternifolia Seed Oil', ' Behentrimonium Chloride', ' Ethyl Macadamiate', ' Prunus Domestica Seed Oil', ' Hydrogenated Castor Oil/Sebacic Acid Copolymer', ' Hydroxypropyltrimonium Hydrolyzed Corn Starch', ' Starch Hydroxypropyltrimonium Chloride', ' Hydroxypropylgluconamide', ' Hydrolyzed Corn Starch Gluconate', ' Cetrimonium Chloride', ' Spirulina Platensis Extract', ' Furcellaria Lumbricalis Extract', ' Glycerin', ' Tocopherol', ' Malic Acid', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Citral', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Linalool.']",ANWEN Sleeping beauty Maska nocna do włosów średnioporowatych SASZETKA 10ml,P
17,"['\xa0Aqua', ' Cetearyl Alcohol', ' Papaver Somniferum Seed Oil', ' Behentrimonium Chloride', ' Triticum Vulgate Germ Oil', ' Ethyl Macadamiate', ' Hydrogenated Castor Oil/Sebacic Acid Copolymer', ' Hydroxypropyltrimonium Hydrolyzed Corn Starch', ' Starch Hydroxypropyltrimonium Chloride', ' Hydroxypropylgluconamide', ' Hydrolyzed Corn Starch Gluconate', ' Cetrimonium Chloride', ' Spirulina Platensis Extract', ' Furcellaria Lumbricalis Extract', ' Glycerin', ' Tocopherol', ' Malic Acid', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Linalool.']",ANWEN Sleeping Beauty Maska nocna do włosów wysokoporowatych 200ml,P
18,"['\xa0Aqua', ' Cetearyl Alcohol', ' Papaver Somniferum Seed Oil', ' Behentrimonium Chloride', ' Triticum Vulgate Germ Oil', ' Ethyl Macadamiate', ' Hydrogenated Castor Oil/Sebacic Acid Copolymer', ' Hydroxypropyltrimonium Hydrolyzed Corn Starch', ' Starch Hydroxypropyltrimonium Chloride', ' Hydroxypropylgluconamide', ' Hydrolyzed Corn Starch Gluconate', ' Cetrimonium Chloride', ' Spirulina Platensis Extract', ' Furcellaria Lumbricalis Extract', ' Glycerin', ' Tocopherol', ' Malic Acid', ' Phenoxyethanol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Parfum', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Linalool.']",ANWEN Sleeping Beauty Maska nocna do włosów wysokoporowatych SASZETKA 10ml,P
19,[''],ANWEN Wegański zestaw odżywek do włosów o średniej porowatości 3x100ml,P
20,[''],ANWEN Zestaw odżywek do włosów o średniej porowatości 3x100ml,P
21,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' PPG-3 Benzyl Ether\xa0Myristate', ' Hydrolyzed Pea Protein', ' Keratin', ' Hydrolyzed Keratin', ' Collagen', ' Hydrolyzed Elastin', '\xa0Cetrimonium Chloride', ' Starch Hydroxypropyltrimonium Chloride', ' Phenoxyethanol', ' Benzoic Acid', '\xa0Dehydroacetic Acid', ' Parfum', ' Butylphenyl Methylpropional', ' Benzyl Salicylate', ' Coumarin', ' Limonene', '\xa0Geraniol', ' Linalool', ' Hexyl Cinnamal.']",ANWEN Zestaw odżywek do włosów wysokiej porowatości 3x100ml,P
22,"['\xa0Aqua/Water/Eau', ' Glycerin', ' Cetearyl Alcohol', ' Behentrimonium Methosulfate', ' Cetyl Alcohol', ' Stearamidopropyl Dimethylamine', ' Butyrospermum Parkii (Shea) Butter', ' Cocos Nucifera (Coconut) Oil', ' Royal Jelly', ' Hydrolyzed Keratin', ' Keratin', ' Betaine', ' Linum Usitatissimum (Linseed) Seed Extract', ' Ceteareth-25', ' Laureth-23', ' TBHQ', ' Fragrance/Parfum (Anise Alcohol', ' Coumarin', ' Limonene)', ' Citric Acid', ' Potassium Sorbate', ' Caprylyl Glycol', ' Phenoxyethanol', ' Polyacrylamide']",AS I AM Detangling Conditioner Odżywka bez spłukiwania 237ml,P
23,"['\xa0Aqua/Water/Eau', ' Punica Granatum Fruit Juice*', ' Glycerin', ' Cetearyl Alcohol', ' Cetyl Alcohol', ' Behentrimonium Chloride', ' Passiflora Edulis Fruit Juice', ' Hydrolyzed Lupine Protein', ' Betaine', ' Punica Granatum Seed Oil*', ' Linum Usitatissimum (Linseed) Seed Extract*', ' Cocos Nucifera (Coconut) Oil*', ' Niacinamide', ' Phytosterols', ' Keratin', ' Hydrolyzed Keratin', ' Caffeine', ' Biotin', ' Serenoa Serrulata Fruit Extract', ' Trifolium Pratense (Clover) Flower Extract', ' Equisetum Arvense Extract', ' Urtica Dioica (Nettle) Extract', ' Cola Acuminata Seed Extract', ' Tocopheryl Acetate', ' Origanum Vulgare Leaf Extract', ' Piroctone Olamine', ' Fragrance/Parfum', ' Sodium Benzoate', ' Isopropyl Alcohol', ' Quaternium-80', ' Propylene Glycol', ' Ethylhexylglycerin', ' Stearamidopropyl Dimethylamine', ' Beta Vulgaris (Beet) Root Extract', ' Caprylic Acid', ' Polyacrylamide', ' Citric Acid', ' Maltodextrin', ' Acacia Senegal Gum', ' Silica', ' Red 33/CI17200', ' Benzyl Benzoate', ' Limonene', ' Linalool.']",AS I AM LONG and LUXE Conditioner Odżywka z ekstraktem z granatu 355ml,P
24,"['\xa0Aqua/Water/Eau', ' Glycerin', ' Aloe Barbadensis Leaf Juice*', ' Punica Granatum Fruit Juice*', ' Cetearyl Alcohol', ' Cetyl Alcohol', '\xa0Passiflora Edulis Fruit Juice', ' Hydrolyzed Lupine Protein', ' Linum Usitatissimum (Linseed) Seed Extract*', ' Yogurt', ' Niacinamide', ' Phytosterols', ' Caffeine', ' Biotin', ' Trifolium Pratense (Clover) Flower Extract', ' Equisetum Arvense Extract', ' Urtica Dioica (Nettle) Extract', ' Cola Acuminata Seed Extract', ' Keratin', ' Hydrolyzed Keratin', ' Serenoa Serrulata Fruit Extract', ' Betaine', ' Butyrospermum Parkii (Shea) Butter*', ' Elaeis Guineensis (Palm) Butter*', ' Simmondsia Chinensis (Jojoba) Seed Oil*', ' Punica Granatum Seed Oil*', ' Piroctone Olamine', ' Behentrimonium Methosulfate', ' Stearamidopropyl Dimethylamine', ' Citric Acid', ' Phenoxyethanol', ' Caprylyl Glycol', ' Sodium Benzoate', ' Ethylhexylglycerin', ' Beta Vulgaris (Beet) Root Extract', ' Polyacrylamide', ' Fragrance/Parfum', ' Maltodextrin', ' Acacia Senegal Gum', ' Silica', ' Red 33/CI17200', ' Benzyl Benzoate', ' Citral', ' Limonene', ' Linalool.']",AS I AM LONG and LUXE GroYogurt Leave-In Conditioner Odżywka bez spłukiwania 237ml,P
25,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Cocos Nucifera Oil', ' Oryza Sativa Seed Protein', ' Phytic Acid', ' Oryza Sativa Extract', ' Glycerin', ' Biotin', ' Panthenol', '\xa0 Linoleic Acid', ' Linolenic Acid', ' Tocopheryl Acetate', ' Retinyl Palmitate', ' Bioflavonoids', ' Gluconolactone', ' Calcium Gluconate', ' Pyridoxine HCL', ' Propylene Glycol', ' Polysorbate 20', ' Cetrimonium Chloride', ' Citric Acid', ' Parfum', ' Linalool', ' Limonene.']",BARWA NATURALNA Odmładzająca odżywka ryżowa 200ml,P
26,"['\xa0Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Prunus Amygdalus Dulcis Oil', ' Hydrolyzed Albumen', ' Glycerin', ' Panthenol', ' Biotin', ' Linoleic Acid', ' Linolenic Acid', ' Tocopheryl Acetate', ' Retinyl Palmitate', ' Cetrimonium Chloride', ' Bioflavonoids', ' Pyridoxine HCL', ' Propylene Glycol', ' Polysorbate 20', ' Parfum', ' Hexyl Cinnamal', ' Citric Acid.']",BARWA NATURALNA Regenerująca odżywka jajeczna 200ml,P
27,"[' Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Isopropyl Myristate', ' Glycerin', ' Gluconolactone', ' Arginine HCl', ' Biotin', ' Caffeine', ' Copper Gluconate', ' Calcium Gluconate', ' Glucose', ' Allium Cepa (Onion) Bulb Extract', ' Arnica Montana Flower Extract', ' Citrulline', ' Glucosamine HCl', ' Chamomilla Recutita Flower Extract', ' Hydrolyzed Keratin', ' Hydrolyzed Soy Protein', ' Ornithine HCl', ' Magnesium Aspartate', ' Niacinamide', ' Panthenol', ' Panax Ginseng Root Extract', ' Propanediol', ' Pyridoxine HCl', ' Rosmarinus Officinalis Leaf Extract', ' Propylene Glycol', ' Pentylene Glycol', ' Zinc Gluconate', ' Zinc Pca', ' Glyceryl Stearate SE', ' Quaternium-80', ' Isopropyl Alcohol', ' Citric Acid', ' Sodium Benzoate', ' Parfum.']",BASICLAB DERMOCOSMETICS CAPILLUS Odżywka stymulująca przeciw wypadaniu włosów 100ml,P
28,"[' Aqua', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Isopropyl Myristate', ' Glycerin', ' Gluconolactone', ' Arginine HCl', ' Biotin', ' Caffeine', ' Copper Gluconate', ' Calcium Gluconate', ' Glucose', ' Allium Cepa (Onion) Bulb Extract', ' Arnica Montana Flower Extract', ' Citrulline', ' Glucosamine HCl', ' Chamomilla Recutita Flower Extract', ' Hydrolyzed Keratin', ' Hydrolyzed Soy Protein', ' Ornithine HCl', ' Magnesium Aspartate', ' Niacinamide', ' Panthenol', ' Panax Ginseng Root Extract', ' Propanediol', ' Pyridoxine HCl', ' Rosmarinus Officinalis Leaf Extract', ' Propylene Glycol', ' Pentylene Glycol', ' Zinc Gluconate', ' Zinc Pca', ' Glyceryl Stearate SE', ' Quaternium-80', ' Isopropyl Alcohol', ' Citric Acid', ' Sodium Benzoate', ' Parfum.']",BASICLAB DERMOCOSMETICS CAPILLUS Odżywka stymulująca przeciw wypadaniu włosów 300ml,P
29,"['\xa0Behentrimonium methosulfate', ' Cetyl alcohol', ' Butylene glycol', ' Theobroma cacao butter', ' Prunus amygdalus Dulcis oil', ' Hydrogenated vegetable oil', ' Citrus grandis oil', ' Panthenol', ' Hydrolyzed silk', ' Sclerocarya birrea', ' Citrullus vulgaris (Watermelon) seed oil', ' Crambe abyssinica seed oil', ' Ricinus communis oil', ' Cocomidopropyl betaine', '\xa0Hydroxypropyltrimonium Honey', ' Leuconostoc/Radish Root Ferment Filtrate', ' Limonene*', ' Myrcene*', ' Citral*']",BYDGOSKA WYTWÓRNIA MYDŁA Odżywka w kostce - Nawilżenie i miękkość 60g PUSZKA,P
30,"['\xa0Behentrimonium methosulfate', ' Cetyl alcohol', ' Butylene glycol', ' Theobroma cacao butter', ' Prunus amygdalus Dulcis oil', ' Hydrogenated vegetable oil', ' Citrus grandis oil', ' Panthenol', ' Hydrolyzed silk', ' Sclerocarya birrea', ' Citrullus vulgaris (Watermelon) seed oil', ' Crambe abyssinica seed oil', ' Ricinus communis oil', ' Cocomidopropyl betaine', '\xa0Hydroxypropyltrimonium Honey', ' Leuconostoc/Radish Root Ferment Filtrate', ' Limonene*', ' Myrcene*', ' Citral*']",BYDGOSKA WYTWÓRNIA MYDŁA Odżywka w kostce - Nawilżenie i miękkość 60g RE-FILL,P
31,"['\xa0Aqua', ' Cetearyl Alcohol', ' Betaine', ' Coco-Glucoside', ' Butyrospermum Parkii (Shea) Butter*', ' Olea Europaea (Olive) Fruit Oil*', ' Helianthus Annuus (Sunflower) Seed Oil', ' Cocos Nucifera (Coconut) Oil*', ' Phenoxyethanol', ' Simmondsia Chinensis (Jojoba) Seed Oil*', ' Aloe Barbadensis (Aloe) Leaf Juice Powder*', ' Xanthan Gum', ' Citric Acid', ' Lactic Acid', ' Benzoic Acid', ' Dehydroacetic Acid', ' Tocopherol', '\xa0Spirulina\xa0Platensis', ' Musa sapientum Fruit Extract', ' Oryza sativa', ' Prunus Domestica (Plum) Kernel Oil', ' Dehydroacetic Acid', ' Benzyl Alcohol\xa0']",BYDGOSKA WYTWÓRNIA MYDŁA Podkręcona maska do włosów - Spirulina i Banan DUŻA 200ml,P
32,"['\xa0Aqua', ' Cetearyl Alcohol', ' Betaine', ' Coco-Glucoside', ' Butyrospermum Parkii (Shea) Butter*', ' Olea Europaea (Olive) Fruit Oil*', ' Helianthus Annuus (Sunflower) Seed Oil', ' Cocos Nucifera (Coconut) Oil*', ' Phenoxyethanol', ' Simmondsia Chinensis (Jojoba) Seed Oil*', ' Aloe Barbadensis (Aloe) Leaf Juice Powder*', ' Xanthan Gum', ' Citric Acid', ' Lactic Acid', ' Benzoic Acid', ' Dehydroacetic Acid', ' Tocopherol', '\xa0Spirulina\xa0Platensis', ' Musa sapientum Fruit Extract', ' Oryza sativa', ' Prunus Domestica (Plum) Kernel Oil', ' Dehydroacetic Acid', ' Benzyl Alcohol\xa0']",BYDGOSKA WYTWÓRNIA MYDŁA Podkręcona maska do włosów - Spirulina i Banan MAŁA 120ml,P
33,"[' Aqua', ' Malva Sylvestris (Mallow) Flower Water', ' Cetearyl Alcohol', ' Linum Usitatissimum (Linen) extract (ekstrakt z lnu)', ' Bambusa (Bamboo) extract (ekstrakt z bambusa)', ' Caprylic/Capric Triglyceride', ' Cocos Nucifera (Coconut) Oil', ' Hydrolyzed Wheat Proteins (proteiny z pszenicy)', ' Hydrolyzed Rye (hydrolizowane żyto)', ' Hydrolyzed Oat Proteins (proteiny z owsa)', ' Vegetable Glyсerin (gliceryna roślinna)', ' Behentrimonium Chloride', ' Hydroxyethylcellulose', ' Panthenol (prowitamina В5)', ' Hydroxypropyl Guar', ' Hydroxypropyltrimonium chloride', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', ' Polyquaternium-10', ' Perfume', ' Benzyl Alcohol', ' Benzoic Acid ', ' Dehydroacetic Acid', ' Potassium Sorbate', ' Sodium Benzoate', ' Linalool', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Benzyl Salycylate', ' Citral', ' Citric Acid']",CAFE MIMI Balsam do wlosów - Proteiny roślinne 300ml,P
34,"['\xa0Aqua', ' Plumeria Alba (Frangipani) Flower Water', ' Cetearyl Alcohol', ' Ginkgo (Ginkgo Biloba) extract (ekstrakt z korzenia imbiru)', ' Zingiber (Ginger) Root extract', ' Butyrospermum parkii (Shea) Butter', ' Caprylic/Capric Triglyceride', ' Hydrolyzed Keratin (hydrolizowana keratyna)', ' Vegetable Glyсerin', ' Persea Gratissima (Avocado) Oil (olej z avokado)', ' Behentrimonium Chloride', ' Hydroxypropyl Guar', ' Hydroxypropyltrimonium chloride', ' Hydroxyethylcellulose', ' Panthenol (prowitamina В5)', ' Perfume', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', ' Polyquaternium-10', ' Benzyl Alcohol', ' Benzoic Acid ', ' Dehydroacetic Acid', ' Potassium Sorbate', ' Sodium Benzoate', ' Linalool', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Benzyl Salycylate', ' Citral', ' Citric Acid']",CAFE MIMI Balsam do włosów - Keratyna 300ml,P
